correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,energy_0,energy_45,energy_90,energy_135,label
0.993869367983193,0.9885151565118051,0.9941756854048476,0.9915249460853581,0.7524009900054338,0.7150925952822296,0.7425790585628202,0.722001295492951,21.736984300839712,40.85046831955922,20.650894487039,30.144940312212995,0.5248610900284003,0.5193997601921413,0.5236785265355797,0.5194417165838088,1
0.994202047445464,0.9894892128867445,0.9949756906613552,0.9920514732886232,0.7534229014440927,0.7141185858711622,0.746055873271362,0.7219180667244218,20.53106973347921,37.33781450872361,17.791529755385074,28.235812672176205,0.5238957849205064,0.5178002177197614,0.5225994206352692,0.5185244551362986,1
0.993976522313399,0.9896980264463587,0.9952361606412617,0.9916856799821561,0.7508588877931667,0.7127050385881992,0.7477434573535481,0.7224269268973141,21.329171230375838,36.595188246097116,16.868784227820168,29.53454545454534,0.5237248852429705,0.5174238307511517,0.5228712117632787,0.518674938470468,1
0.9938403884139348,0.9899929250554192,0.9954253373692267,0.9911701075452735,0.7495319572679591,0.7107862844954864,0.749776171391851,0.7240600987340422,21.809054399415643,35.54409550045905,16.19729828404519,31.362865013773956,0.5233767908183112,0.5170949658435573,0.5227865655520447,0.5188524360919989,1
0.9938140504452105,0.9903753764458321,0.9955100206344197,0.9906113737299694,0.7510415197165257,0.7126007846724347,0.7546829170866618,0.7259343072629093,21.905147864183835,34.19011937557381,15.899525374224028,33.35177226813585,0.5234038598323273,0.5173144525044348,0.5233007112106145,0.5191694936011482,1
0.9939588738948247,0.990913034109825,0.9955048451661124,0.9901765029679322,0.7483970905844421,0.7144728890174531,0.7527235391337336,0.7218749671027124,21.38868200073007,32.274674012855776,15.91515151515143,34.89065197428829,0.5231155383702739,0.5170752861878368,0.5233262119739441,0.5189720040597126,1
0.9940869398891321,0.9913450696127152,0.9953530298732152,0.989746219056068,0.7458545412988049,0.7151550301179138,0.7538073434170438,0.7193930985200112,20.93618108798824,30.741524334251473,16.45337714494333,36.42049586776859,0.5227019177463287,0.517083805215925,0.5233556376203073,0.5185345329491374,1
0.994217474867113,0.9917533256864164,0.9951364711372375,0.9894608904812269,0.7446531708637704,0.7177211762580944,0.7535568465908787,0.717278216892541,20.476013143482824,29.294325068870425,17.221832785688065,37.437649219467374,0.5227374353486663,0.5176549259857128,0.5237676674022872,0.5188331721991039,1
0.9944528180094887,0.9920418235808438,0.9947793132511149,0.9893069861966652,0.7442774245190612,0.7224823414488921,0.756021732868489,0.7171470945702512,19.644979919678665,28.272837465564656,18.488718510405107,37.98883379247,0.5224676877230333,0.517968883679181,0.5238404946545936,0.5186073289707732,1
0.994165626390459,0.9915159041207048,0.993876714657668,0.9885284579866767,0.7413241422302475,0.7209961318729305,0.7525151074413472,0.7150621636544418,20.686820007301797,30.177483930211018,21.711208470244454,40.803673094582166,0.5238235646245678,0.5195915954084519,0.52511984123653,0.5196516061023406,1
0.9949835219782566,0.9920348653473098,0.9941923931235856,0.9894742349604486,0.7450856475921634,0.7229730157675804,0.7527082020221022,0.7125175769160536,17.75918218327846,28.287456382001835,20.559912376779764,37.38130394857655,0.5224851674601259,0.5182871188080134,0.5236851425505429,0.5176485652792757,1
0.9952244167619653,0.9917095098592047,0.9939972175348981,0.9897262000739306,0.7483176400758343,0.722355750020754,0.7510394854736057,0.7133107770223424,16.90755750273813,29.444995408631634,21.252354874041295,36.489035812671986,0.5225762081355881,0.5186235797015082,0.5234971571385159,0.5173848620850747,1
0.9954367227348027,0.9912472351260785,0.9939296059125393,0.9900766713862416,0.7503414036523569,0.7237737458934299,0.7499480563666981,0.7112660963103241,16.156991602774657,31.088925619834544,21.493172690762812,35.24664830119364,0.5232211112378666,0.5190678773399539,0.5238425805735368,0.517490924191232,1
0.9955165957818978,0.990674314875402,0.9938832521115895,0.9904384001389704,0.7542125226725365,0.7263111124632528,0.7513764848567095,0.7118103868335722,15.873457466228492,33.12235078053259,21.65629791894822,33.96025711662072,0.524421242588592,0.5204141518156493,0.5245611932794971,0.5181740875716423,1
0.9955178372602952,0.9901003528196973,0.9938710363854903,0.9908195987060386,0.754208752915318,0.7223393053132178,0.7481600878784943,0.7130870960580165,15.868565169769997,35.15981634527082,21.69886820007282,32.60532598714403,0.5234108715069354,0.519058892469905,0.5232210220719743,0.5171808639572206,1
0.9953432560555712,0.9896659163120175,0.99400060300042,0.9912630183293678,0.7531508608328885,0.7203481814570009,0.7450645990802889,0.7155681511019331,16.489375684556304,36.70883379247007,21.24366557137626,31.035592286501284,0.52342695159039,0.518792460383605,0.5228118593806986,0.5172328002839222,1
0.9951359828260453,0.9894849177554735,0.9942437576287686,0.9917861292384438,0.7536129750197137,0.7164936446818395,0.7437872299953312,0.7182579619937363,17.223658269441323,37.352506887052385,20.383059510770217,29.177961432506784,0.523893300390144,0.5189959283853187,0.5229386867833775,0.5178238509622606,1
0.994779899154231,0.9893111293092524,0.9944520267897019,0.9920462470808483,0.7549457632000179,0.7169104720063443,0.7430952515019357,0.7222481964232794,18.485724717049916,37.97223140495867,19.64680540343183,28.255720844811613,0.5239978217697414,0.5189127077661185,0.5227229533222516,0.5182290621266173,1
0.9938774151446985,0.9885400211145206,0.9941790680941212,0.9915258110117627,0.7518593806784825,0.7148304976909418,0.7414305128180934,0.7222115744043698,21.707703541438313,40.76062442607893,20.63818912011667,30.140826446280947,0.5250109903482869,0.5194824047869708,0.5236909369833987,0.5195706827622681,1
0.9941860107361535,0.9894788907713694,0.9949863422510421,0.9920340808270488,0.7533626918271952,0.7140877214917183,0.7455585755574192,0.7207103009621284,20.584008762321844,37.367493112947614,17.750492880613198,28.29230486685022,0.5238400525328605,0.517942704960132,0.522741936635447,0.518644289263688,1
0.9940157010418346,0.9897465552653717,0.9952456978660492,0.9917323265560695,0.7520701835217574,0.7116066200883884,0.7473121187231481,0.7215050692141376,21.188462942679646,36.41939393939375,16.83344286235839,29.366097337006302,0.5234438587971108,0.5172294419272901,0.5224628415623364,0.5184823119759926,1
0.9939242178622667,0.9900749565134045,0.9954278298868023,0.9912474812967305,0.7500656597368138,0.7120498600065545,0.7506139911553547,0.723391502583526,21.511938663745696,35.25223140495853,16.18824388462931,31.08760330578496,0.5237401756215253,0.5174251905401975,0.5231063822908737,0.5191076364634503,1
0.9938929896027565,0.9904408593825651,0.9955244361951592,0.9906606836722154,0.7510031135741524,0.7126905207477776,0.7539858962229161,0.724575981504883,21.623731288791358,33.95452708907224,15.847097480832344,33.17370064279143,0.5234715755795155,0.5172390676363962,0.5232387899864581,0.5190205976476555,1
0.9938606398707873,0.9907800156823237,0.9954824012217147,0.9900559440810682,0.7470183983863263,0.7126263784256801,0.754100360643338,0.7218804950622336,21.737349397590204,32.74842975206599,15.995253742241646,35.320257116620574,0.5231664496955157,0.5171314269983012,0.5233331463670637,0.5189701966273822,1
0.9939917467709067,0.9912773123844542,0.9953664092748646,0.9896793948823577,0.7459738159619752,0.7141529459935482,0.7533159754201673,0.7208828941762415,21.274625775830525,30.984242424242243,16.407082876962274,36.66027548209363,0.5227724654419105,0.5171948704538403,0.5234982825812737,0.5187661723836663,1
0.9942396664257156,0.9917292269240312,0.9950808414984348,0.9894305594748856,0.7432003500952938,0.7189469389706017,0.7541829765558814,0.7170193371671807,20.39737130339524,29.37983471074374,17.418765972982754,37.545270890725384,0.5226438831927062,0.5175525659382746,0.5236330050429904,0.5186361789191054,1
0.9944511896865171,0.992039287686902,0.994784463889419,0.9893197650311945,0.7440658221235966,0.7222589830176235,0.7547291336968711,0.7179239324723028,19.649799196787107,28.280477502295483,18.46958744067166,37.94159779614317,0.5224668655754836,0.5179217472259154,0.5236543500394217,0.5185722190981455,1
0.9941824510031692,0.9885241434209916,0.9938693380880275,0.9915314278189902,0.7422279109496519,0.7158426184381932,0.7521994103819556,0.7219766257719056,20.62694414019708,40.81858585858566,21.73713033953981,30.121946740128394,0.5236767963164746,0.5194322349382922,0.5249024647901215,0.519380018502313,1
0.9941824510031692,0.9885241434209916,0.9938693380880275,0.9915314278189902,0.7422279109496519,0.7158426184381932,0.7521994103819556,0.7219766257719056,20.62694414019708,40.81858585858566,21.73713033953981,30.121946740128394,0.5236767963164746,0.5194322349382922,0.5249024647901215,0.519380018502313,1
0.9941824510031692,0.9915314278189902,0.9938693380880275,0.9885241434209916,0.7422279109496519,0.7219766257719056,0.7521994103819556,0.7158426184381932,20.62694414019708,30.121946740128394,21.73713033953981,40.81858585858566,0.5236767963164746,0.519380018502313,0.5249024647901215,0.5194322349382922,1
0.9933690569819453,0.9933182759047244,0.9954366063205469,0.9880697538178786,0.6431577254924361,0.6148393051750621,0.6639252618273843,0.6179524730008201,33.98013873676611,34.311992653809966,23.413654618474197,61.26420569329406,0.35448988205868137,0.35177108493490633,0.35914227110242836,0.351647888480518,1
0.9944753822504154,0.9941034541574059,0.9954013977377653,0.9888495726916389,0.6450083451799402,0.6162378607947712,0.6651847865731177,0.6158246976842168,28.19824753559762,30.157869605141613,23.500109529025725,57.028833792468156,0.349516325820871,0.34710733501437846,0.3542800284309925,0.3463758046937833,1
0.9949130046579397,0.9936202694320787,0.9946533072977845,0.9887011393833066,0.6400168653905169,0.6096554105579886,0.6576506600908159,0.6049698576955671,25.82957283680231,32.45083562901654,27.17590361445832,57.47224977042985,0.34177257529647986,0.3391601970196439,0.34592482086813214,0.33753762116219244,1
0.9952822277958545,0.9916555214950149,0.9929404113129863,0.9877431151965538,0.638323711251268,0.6020707996067602,0.6481112691368285,0.5952058844041113,23.849653158087374,42.22813590449815,35.702628696605416,62.02729109274343,0.3333629666354733,0.3292333267613154,0.3358757487818072,0.3273130721427827,1
0.9956286083992456,0.9905948987135289,0.9924971493865975,0.9882672509782436,0.6397982609071874,0.60220019922055,0.6455570536303413,0.5887006209186266,22.092150419861717,47.5620202020184,37.91792625045735,59.33303948576485,0.3313938709461432,0.32539196614419935,0.3317196486112007,0.3229516552138299,1
0.9957812332023942,0.9896783821545589,0.9924697761547255,0.9892364680737054,0.6435148558431454,0.6077396301584426,0.6426530800177276,0.5882257290689152,21.31664841182956,52.18670339761088,38.048192771085226,54.4210468319543,0.3329608144673519,0.3269872309176632,0.33205721681825423,0.3242213477339011,1
0.9960943913109335,0.9891632948652357,0.9925458860560908,0.9905779306515913,0.6486240891622388,0.6111666958611285,0.6436276156684471,0.5960929682972602,19.804673238408476,54.98901744719735,37.76385542168759,47.810688705232664,0.3405245307455891,0.3341727765042884,0.3372527615264824,0.33193061412613556,1
0.996279197028179,0.9890923631056849,0.9929190656044804,0.9919354793323029,0.6583275929910453,0.6167832378325617,0.6481433132055936,0.6056183717848547,18.980576852866292,55.68565656565458,36.07886089813872,41.17098255279959,0.35063563859757185,0.34387118546861817,0.34639417017771823,0.3422281977985829,1
0.9961107878612105,0.988969699287061,0.9934064357450555,0.9929928686734202,0.6639505690339909,0.6206274720182514,0.6496402292187494,0.6140216426964757,19.91818181818219,56.53821854912586,33.72595837897099,35.916584022037625,0.35658459573959167,0.34956776105873283,0.3520066267787107,0.3486368693437563,1
0.9954371744132218,0.9880884694080427,0.9933933544295436,0.9933430266645312,0.6642886988945779,0.6171649380548173,0.644633006283162,0.6143187727217639,23.408835341365833,61.16312213039264,33.852939028843174,34.182112029384044,0.3591105827771392,0.35168555120589634,0.35461604003419606,0.3516758069331767,1
0.995409936752796,0.9888659887011976,0.9944931565311412,0.994119714740023,0.6663562065777591,0.6150320426900083,0.6458107784296043,0.6159500187641154,23.454728002921183,56.940642791550225,28.105366922234982,30.072470156105794,0.3547069808641835,0.34659584202820315,0.34978959100205403,0.3474811976562788,1
0.9946554494169583,0.9887163151765561,0.9949254545579496,0.9936470945509276,0.6577829074273542,0.6070410266791451,0.6420512308674712,0.6102990348765336,27.165826944140605,57.39680440771145,25.76714129244294,32.315371900825745,0.34607734180561583,0.33779360354774823,0.34190275526142316,0.3392995398593455,1
0.992945866875164,0.9877680291268703,0.995303146875298,0.9916730163292719,0.6484439099613049,0.5951046361776693,0.6373009861363526,0.6030059099465036,35.670536692224196,61.89340679522263,23.740927345747167,42.13428833792353,0.3356959925673741,0.32709646299039735,0.33322769946409525,0.32912213629268,1
0.9925099411945207,0.9882956707875017,0.995648760074172,0.9906206894797179,0.644224454167629,0.5904330010559373,0.6411742718384319,0.604044240562041,37.84972617743797,59.183764921944544,21.988243884629895,47.42714416896095,0.3325083384282942,0.3238830695866914,0.3322577727653397,0.32641931647083944,1
0.9924779189010666,0.989306243200189,0.9958433580344506,0.9897552002323211,0.6423223012660388,0.5891374089126451,0.6441097175834832,0.6074346558032622,38.013946695875376,54.08797061524173,21.01033223804346,51.81719008264297,0.33339382173739923,0.3258087081324841,0.33473709071268354,0.32851493974407786,1
0.9925361845424149,0.9904850880852755,0.995976476905483,0.9890138071370549,0.6445778723682684,0.5962066173898355,0.6496865575305583,0.6106225903131626,37.83731288791613,48.308062442606285,20.413618108799117,55.777887970613385,0.33806344030020286,0.33247931132544,0.3411248915588086,0.3346973002070317,1
0.992893707717092,0.9919012555095101,0.9961889877435329,0.9889304618050718,0.6486054043024843,0.6057713234728523,0.6573971164489273,0.6166512148627883,36.215261044177524,41.35353535353419,19.44446878422816,56.522901744718226,0.3469879345204592,0.3427246134557114,0.3510706245211727,0.344190703287168,1
0.9933680042776138,0.9929694368285176,0.9960373093452499,0.9887937677166123,0.6489247467367206,0.6144297987555019,0.6644680128306932,0.6216968494965904,33.92595837897126,36.041946740127614,20.29748083242092,57.44837465564551,0.35275854929247075,0.34941932825872063,0.3572687687621226,0.35011360404353226,1
0.9933183278636943,0.993269814883056,0.9952828542022514,0.9878411941974726,0.6439661217634205,0.6147662170237678,0.665182764583676,0.6179116880047986,34.235049288062086,34.556804407712626,24.199817451625062,62.43059687786758,0.3544714762933137,0.3519591112208579,0.3594693270556856,0.35197726618636727,1
0.994432945832305,0.9939770330163951,0.9952529396985044,0.9886590779821277,0.6440279141597041,0.6167034866657014,0.6679231247766299,0.6150879476665864,28.411902154071228,30.80337924701496,24.258050383351964,58.00110192837286,0.35027176474927196,0.34797692974102185,0.35523356806976825,0.3471503736423679,1
